age,annual_income,monthly_expense,chequing_balance,savings_balance,is_home_owner,is_student,occupation,investment_risk_profile,debt_amount,has_credit_card,tfsa_limit,tfsa_invested,fhsa_limit,fhsa_invested,rrsp_limit,rrsp_invested,unregistered_balance,financial_goals,financial_success
29,63957.71,1366.9,1640.89,46903.04,True,False,Self-Employed,Medium,994.82,False,77000,22431.83,11341.96,26781.6,12770.8,8750.06,16236.51,"['buy_a_home', 'invest_for_retirement', 'pay_off_debt']",0.7714285714285715
33,90301.44,2964.2,19668.93,4471.33,False,True,Part-Time,Low,0.0,True,105000,71035.99,23256.41,15507.26,13849.92,49198.3,96906.3,['buy_a_home'],0.7428571428571429
48,32036.67,612.04,7173.52,20175.74,False,False,Self-Employed,Low,52487.42,True,210000,62672.83,18824.97,7381.89,47955.46,29042.75,2996.86,"['pay_off_debt', 'buy_a_home', 'invest_for_retirement']",0.6285714285714286
45,89689.85,4606.17,357.36,43015.33,False,False,Unemployed,High,71219.78,True,189000,19944.88,31427.37,29459.83,21105.04,14834.32,34253.53,[],0.7142857142857143
39,137058.2,2738.52,14657.15,2489.89,True,False,Employed,Low,0.0,False,147000,145169.71,24833.95,24041.63,1595.34,28377.01,13408.87,[],0.8571428571428571
89,118589.84,2290.63,13058.23,42461.92,True,False,Retired,High,38511.72,True,497000,354930.1,35137.49,17873.34,44429.65,29038.59,67734.35,"['pay_off_debt', 'buy_a_home', 'invest_for_retirement']",0.8285714285714286
91,57853.76,3743.1,19348.8,533.49,False,False,Self-Employed,Medium,69734.17,True,511000,612621.81,11839.15,7904.88,10669.2,7382.25,18190.22,"['buy_a_home', 'invest_for_retirement']",0.4
90,132605.5,977.32,3345.42,16297.63,False,False,Self-Employed,Low,0.0,True,504000,17376.5,23891.28,17757.5,1679.93,8133.31,84709.65,['pay_off_debt'],0.7714285714285715
28,119578.4,2674.12,5981.12,30524.32,True,False,Self-Employed,Medium,0.0,True,70000,5473.1,29554.27,12795.84,36608.92,8205.27,57338.21,"['buy_a_home', 'invest_for_retirement', 'pay_off_debt']",0.8171428571428572
36,86888.8,1745.48,19160.85,29583.99,True,False,Retired,High,90317.73,True,126000,96243.65,14505.87,10067.4,26924.75,25200.4,77273.39,"['buy_a_home', 'invest_for_retirement']",0.6285714285714286
23,104043.97,1179.37,6030.28,5598.19,True,True,Unemployed,Low,41934.71,True,35000,10550.69,16599.39,36930.76,26494.07,44323.76,83789.18,['pay_off_debt'],0.4857142857142857
42,45119.83,3790.05,8543.8,13767.83,False,False,Self-Employed,High,13495.84,True,168000,107194.14,19359.09,39032.9,23820.7,19605.54,67738.17,"['pay_off_debt', 'buy_a_home', 'invest_for_retirement']",0.5714285714285714
31,119603.2,2413.45,4959.62,4849.75,True,False,Unemployed,Medium,0.0,True,91000,6401.2,24437.27,6559.03,14636.71,27944.65,18575.93,"['buy_a_home', 'invest_for_retirement', 'pay_off_debt']",0.8285714285714286
24,50873.83,758.88,746.72,49727.35,False,True,Unemployed,Low,0.0,True,42000,48815.72,30128.98,29348.45,7671.59,36872.12,68600.29,"['pay_off_debt', 'invest_for_retirement']",0.6
25,149879.43,1156.22,12061.91,29197.34,True,True,Part-Time,Medium,64094.48,True,49000,46502.9,19368.09,15982.54,1391.53,39357.74,84850.67,['buy_a_home'],0.5428571428571428
34,134795.6,3880.63,16617.0,41018.95,False,True,Part-Time,Medium,0.0,True,112000,131443.87,35956.29,26320.5,6583.54,2686.51,8134.86,"['pay_off_debt', 'invest_for_retirement']",0.6571428571428571
28,96240.06,3180.92,10281.65,22597.08,True,False,Self-Employed,Low,0.0,True,70000,64088.21,9563.93,33689.4,6594.05,16579.13,93886.22,"['buy_a_home', 'pay_off_debt']",0.5428571428571428
34,32583.79,4710.91,3642.66,36448.32,False,False,Unemployed,Medium,76816.97,True,112000,67751.31,31590.33,36806.38,9368.95,23790.77,95435.63,[],0.2571428571428571
21,129266.52,1444.22,10071.85,43853.8,False,True,Part-Time,Medium,0.0,True,21000,25190.64,24650.42,13743.28,5511.32,11239.71,63393.81,[],0.6
52,33488.19,2991.31,7784.84,29357.77,True,False,Unemployed,High,97253.79,True,238000,13783.34,9986.7,36125.9,21095.53,2688.23,65045.28,"['pay_off_debt', 'invest_for_retirement']",0.3142857142857143
34,112676.37,4111.09,6941.97,12096.71,False,False,Self-Employed,Low,0.0,True,112000,99849.75,32631.72,39988.47,41711.7,49181.83,54101.93,['buy_a_home'],0.6285714285714286
35,139934.2,1123.01,9205.41,43638.25,True,True,Part-Time,High,74832.62,True,119000,126662.3,5701.19,8598.16,49769.39,14021.23,33063.48,['invest_for_retirement'],0.44571428571428573
31,73279.33,4693.08,19199.21,9393.28,True,False,Unemployed,High,96453.4,True,91000,53679.49,8321.32,7884.06,27043.81,29310.69,16496.24,"['buy_a_home', 'invest_for_retirement', 'pay_off_debt']",0.45714285714285713
95,80270.29,1544.25,8338.38,6803.63,False,False,Employed,Low,47390.01,True,539000,316589.74,7839.31,38138.45,43606.8,25245.14,5909.3,"['pay_off_debt', 'invest_for_retirement']",0.7142857142857143
29,62712.59,1186.28,11263.77,37246.28,False,False,Retired,Medium,99766.73,True,77000,36732.44,32565.11,27445.7,25841.75,1791.53,33074.48,"['buy_a_home', 'pay_off_debt', 'invest_for_retirement']",0.6285714285714286
42,112499.82,724.52,3483.26,18909.59,True,False,Unemployed,Low,38519.34,False,168000,44399.07,15040.33,26559.1,5665.69,10474.18,52578.23,['buy_a_home'],0.5428571428571428
90,65363.58,3327.39,19758.91,9298.66,False,False,Self-Employed,Low,0.0,True,504000,17882.37,24443.59,20776.54,49346.17,12201.04,92782.48,[],0.8857142857142857
41,67772.88,3064.94,5763.01,17671.75,False,False,Self-Employed,Low,0.0,True,161000,94655.39,29173.46,28668.78,4179.7,8626.27,85136.9,"['invest_for_retirement', 'buy_a_home', 'pay_off_debt']",0.6857142857142857
94,137960.1,3649.86,4293.06,5171.24,False,False,Self-Employed,High,0.0,True,532000,594137.03,24522.89,27874.33,29265.62,37798.74,3139.27,['pay_off_debt'],0.37142857142857144
98,129843.92,3686.09,16411.02,32779.0,False,False,Employed,Low,0.0,False,560000,448892.57,33634.04,33895.71,25483.11,26368.07,14120.93,"['invest_for_retirement', 'pay_off_debt']",0.5714285714285714
39,51128.72,4992.16,7042.22,35214.97,False,False,Unemployed,Medium,0.0,True,147000,149799.0,31440.86,6471.13,43316.53,8532.93,48048.53,"['buy_a_home', 'invest_for_retirement', 'pay_off_debt']",0.5428571428571428
27,112062.73,3980.62,5055.87,31181.76,True,False,Unemployed,High,0.0,True,63000,3166.32,36714.1,28906.52,19878.66,12448.57,98699.08,['invest_for_retirement'],0.8
20,30020.76,1550.62,17769.11,46071.89,True,True,Unemployed,Low,0.0,True,14000,1796.95,23520.45,4610.38,15884.37,13341.36,14955.36,"['buy_a_home', 'invest_for_retirement', 'pay_off_debt']",0.7142857142857143
32,77828.79,4115.26,14867.46,22007.5,True,True,Part-Time,High,9719.92,True,98000,81801.78,14376.37,1513.76,45094.76,38718.05,34030.02,[],0.8857142857142857
84,63670.2,4838.39,9147.26,8266.13,True,False,Employed,Medium,95115.31,True,462000,225042.34,29721.77,29351.41,6149.8,11708.47,45219.59,[],0.42857142857142855
39,140086.47,1554.89,18797.86,38183.45,True,False,Self-Employed,High,0.0,True,147000,167172.1,32798.76,16630.31,47353.71,20410.4,24563.01,"['buy_a_home', 'invest_for_retirement']",0.7142857142857143
83,64061.69,1735.24,19924.77,9366.46,False,False,Self-Employed,High,63920.67,False,455000,126798.97,22953.88,16014.0,13956.5,44418.84,14040.6,[],0.5428571428571428
41,65356.42,2474.75,919.71,23249.47,False,False,Unemployed,Medium,42741.91,True,161000,22009.59,26905.37,11671.17,16360.57,40332.19,20473.39,"['invest_for_retirement', 'buy_a_home']",0.6571428571428571
58,142134.18,566.29,7535.08,41257.98,False,False,Employed,High,0.0,True,280000,321605.77,31552.15,33864.7,42333.7,32523.38,28235.59,"['buy_a_home', 'pay_off_debt', 'invest_for_retirement']",0.6
31,126667.56,924.49,6105.39,31468.5,True,True,Unemployed,Medium,33753.33,True,91000,43137.27,4845.63,36635.31,45184.94,27190.54,63566.48,[],0.6285714285714286
24,56894.49,4522.67,5666.85,25326.57,False,True,Unemployed,Medium,0.0,True,42000,32195.74,35501.98,5010.78,30050.3,18917.06,88107.14,"['invest_for_retirement', 'buy_a_home']",0.6
30,114230.46,1179.6,15339.17,15065.13,False,True,Unemployed,Low,0.0,True,84000,40152.12,15113.18,21381.97,24596.36,1660.69,17094.97,['pay_off_debt'],0.7714285714285715
30,137108.94,3993.86,4505.8,8758.83,True,False,Retired,High,79456.65,True,84000,26530.45,15196.36,7180.42,32469.79,22978.98,4365.47,[],0.8
27,115581.71,4107.18,11051.26,16883.54,False,True,Part-Time,Low,0.0,True,63000,48546.99,8668.82,15519.03,42733.14,29565.33,43602.04,[],0.7428571428571429
81,60832.42,995.37,2162.91,10696.35,False,False,Unemployed,Low,37145.54,True,441000,352014.65,38698.81,38643.04,31628.05,24395.82,34369.49,[],0.8
33,114949.26,1257.93,15239.44,22079.16,False,False,Unemployed,High,63846.56,True,105000,38830.01,31248.76,28646.22,25273.91,22662.79,28472.96,['pay_off_debt'],0.8
78,64717.05,604.51,1110.23,3048.23,False,False,Self-Employed,Medium,68667.48,True,420000,10169.4,14782.56,21061.28,29915.75,43678.95,18778.62,['pay_off_debt'],0.4857142857142857
51,37994.75,4492.62,17647.86,38339.07,False,False,Retired,High,16041.83,True,231000,64067.82,14673.56,2594.92,25614.34,23351.28,37101.53,['invest_for_retirement'],0.6571428571428571
66,81664.65,768.3,19745.01,20432.52,False,False,Self-Employed,Low,0.0,True,336000,25495.59,37177.0,10425.19,23775.82,32402.94,50468.4,[],0.7714285714285715
76,43223.84,1901.67,1803.84,37399.53,True,False,Retired,Low,39761.17,True,406000,127155.33,30572.95,39558.87,17852.35,37621.8,26062.42,['invest_for_retirement'],0.34285714285714286
97,89794.57,1875.0,15427.44,19592.68,True,False,Unemployed,Low,30303.18,True,553000,482044.1,14586.57,29875.36,43615.24,43414.3,73541.1,[],0.6857142857142857
47,109387.07,821.32,10688.79,20722.58,True,False,Retired,Low,41372.94,True,203000,102046.74,11913.12,11786.57,17882.16,1984.68,2495.36,['buy_a_home'],0.8285714285714286
49,126046.21,609.24,15843.08,28072.88,False,False,Retired,High,0.0,True,217000,239054.53,30996.59,1269.11,46909.72,2325.02,53284.54,"['invest_for_retirement', 'buy_a_home']",0.6
39,98136.1,2122.75,13748.53,41822.44,False,False,Retired,Low,57700.29,True,147000,37003.46,3281.11,31732.54,46815.45,39725.23,22764.61,[],0.6571428571428571
40,41081.67,4922.29,3073.53,14032.14,True,False,Unemployed,Low,7153.86,True,154000,144044.99,30161.74,22295.52,3630.52,41933.44,7689.07,['pay_off_debt'],0.6571428571428571
41,48819.54,2179.33,9933.8,15214.44,True,False,Self-Employed,High,0.0,True,161000,137540.55,11436.5,10295.51,29974.39,24606.49,59121.32,[],0.8857142857142857
52,118752.08,2976.48,15979.26,18454.28,True,False,Employed,Medium,0.0,True,238000,78614.11,11453.99,39067.12,14671.73,43242.53,98411.18,['invest_for_retirement'],0.6571428571428571
37,146286.91,1843.79,4344.08,16165.48,True,False,Retired,High,0.0,True,133000,16963.67,10043.88,7669.88,8913.2,48298.11,25973.29,[],0.8571428571428571
87,145405.2,2981.38,4988.28,4617.6,False,False,Retired,Medium,0.0,True,483000,321733.78,28603.4,25624.66,14509.3,33299.6,51785.62,"['pay_off_debt', 'invest_for_retirement']",0.8285714285714286
42,141210.19,2168.7,17223.89,16363.07,True,False,Employed,High,70245.37,True,168000,129368.1,3366.63,20799.04,6020.02,41053.33,99951.62,"['pay_off_debt', 'buy_a_home', 'invest_for_retirement']",0.4857142857142857
43,93245.09,2836.04,8839.76,33503.97,True,False,Unemployed,Low,76885.24,True,175000,80171.51,10531.2,13990.38,2506.15,22362.23,11027.66,"['buy_a_home', 'invest_for_retirement']",0.4
40,53530.54,766.97,13856.91,34349.87,True,False,Self-Employed,Medium,0.0,True,154000,132533.2,12725.75,34688.02,14104.25,39443.25,77569.95,[],0.5714285714285714
27,47058.31,3207.3,7162.58,4255.66,True,False,Self-Employed,Medium,40986.61,False,63000,24658.41,26500.6,1320.74,4447.89,35681.95,48414.39,"['pay_off_debt', 'buy_a_home', 'invest_for_retirement']",0.42857142857142855
18,140755.86,4970.96,9755.08,45386.03,True,True,Unemployed,High,62697.8,True,0,0.0,511.1,28040.94,19717.39,44218.9,33959.47,['invest_for_retirement'],0.5428571428571428
40,53333.6,2973.44,19347.03,28448.28,True,False,Employed,Low,1409.61,False,154000,116395.3,21352.85,28136.79,22388.06,39723.17,91884.26,"['invest_for_retirement', 'buy_a_home']",0.45714285714285713
19,84032.11,3605.95,15837.35,46103.67,False,True,Unemployed,High,0.0,True,7000,1961.38,21040.28,1877.52,24467.39,5234.9,45426.87,"['pay_off_debt', 'invest_for_retirement']",0.6171428571428571
38,141627.17,4020.11,18868.63,18529.76,True,False,Unemployed,Low,0.0,True,140000,96991.84,20782.6,12900.27,4099.55,19413.67,98336.4,"['buy_a_home', 'pay_off_debt', 'invest_for_retirement']",0.7428571428571429
21,33911.35,3515.92,9356.68,30627.2,True,True,Unemployed,High,0.0,True,21000,3747.9,5772.01,35999.23,17145.24,41452.05,88247.77,"['buy_a_home', 'pay_off_debt']",0.4
25,30112.23,1975.8,17154.85,28764.49,True,True,Unemployed,Medium,71493.57,True,49000,36940.87,24955.22,24822.81,46165.82,16838.36,75562.71,[],0.37142857142857144
21,88926.06,3400.4,5395.72,17213.86,False,True,Unemployed,High,0.0,False,21000,10787.52,161.96,8906.45,17277.75,13780.09,46893.49,['pay_off_debt'],0.6571428571428571
25,144602.51,1879.75,11623.29,4424.67,True,True,Part-Time,Medium,0.0,True,49000,23363.61,798.23,18747.82,27693.85,28865.36,99123.25,"['pay_off_debt', 'buy_a_home']",0.5714285714285714
20,101903.84,2100.85,19509.08,20704.62,False,True,Part-Time,Low,0.0,True,14000,530.9,24968.95,88.38,29573.77,17611.66,93957.91,['buy_a_home'],0.6857142857142857
68,73744.11,4721.22,9564.13,43192.37,True,False,Unemployed,Medium,15460.26,True,350000,356226.02,25398.0,37639.01,24205.58,29969.76,23105.73,"['buy_a_home', 'pay_off_debt', 'invest_for_retirement']",0.37142857142857144
57,103150.52,3470.2,14525.2,26258.15,False,False,Retired,Low,0.0,True,273000,230146.56,38478.61,8576.46,17259.73,31573.82,62219.13,"['buy_a_home', 'pay_off_debt']",0.7428571428571429
82,130958.38,2597.39,2628.4,17493.9,True,False,Unemployed,Low,0.0,True,448000,443394.47,1500.98,20381.98,18133.42,42591.19,12973.9,['invest_for_retirement'],0.7142857142857143
20,48442.2,2818.37,19134.97,36625.55,False,True,Unemployed,High,0.0,True,14000,5982.24,3452.39,17083.93,12855.71,11842.42,73048.83,"['invest_for_retirement', 'pay_off_debt']",0.5142857142857142
80,75179.17,2637.6,1441.62,37369.25,False,False,Retired,High,25294.77,True,434000,321200.54,27738.89,21339.79,13226.74,45778.92,29926.66,['buy_a_home'],0.6285714285714286
58,137875.65,2256.42,10605.86,16611.47,False,False,Unemployed,Low,0.0,True,280000,133944.22,17485.09,6088.08,29455.69,47226.31,65064.34,"['buy_a_home', 'pay_off_debt']",0.7142857142857143
23,139015.12,4425.79,12467.24,12888.07,True,True,Unemployed,High,0.0,True,35000,10624.01,32112.02,6736.97,17620.46,32415.87,82921.15,"['buy_a_home', 'pay_off_debt']",0.6285714285714286
40,118340.09,611.77,18605.82,33218.24,False,False,Self-Employed,Low,4530.34,True,154000,183718.9,33680.12,31412.32,42779.05,31897.39,17386.29,['invest_for_retirement'],0.7428571428571429
30,42501.58,1598.56,3359.32,42762.12,False,False,Self-Employed,Medium,0.0,True,84000,19949.76,32679.91,19116.73,16992.38,26197.43,26149.99,"['pay_off_debt', 'buy_a_home', 'invest_for_retirement']",0.6857142857142857
21,86449.91,4170.92,2278.97,39458.39,False,True,Unemployed,Low,0.0,True,21000,16656.93,39026.29,17571.5,47589.25,10492.39,55604.02,[],0.7428571428571429
80,137660.72,1598.07,8730.8,36199.24,False,False,Self-Employed,Medium,0.0,True,434000,151891.13,19211.43,35575.6,34334.04,35898.54,71563.81,['buy_a_home'],0.6285714285714286
86,129859.89,4062.13,18151.63,27691.61,True,False,Employed,Medium,0.0,True,476000,161776.42,18634.12,28581.07,24377.26,33547.77,37523.04,"['invest_for_retirement', 'pay_off_debt']",0.6571428571428571
37,124252.44,1679.79,1407.31,5339.93,True,False,Employed,Medium,55353.26,True,133000,139679.92,8032.86,13410.75,24106.62,23614.9,28629.2,"['buy_a_home', 'pay_off_debt', 'invest_for_retirement']",0.5714285714285714
56,59136.92,1168.18,15987.93,13223.67,True,False,Self-Employed,Medium,16804.63,True,266000,129148.6,10887.16,31706.4,42336.45,4237.57,10677.68,[],0.6857142857142857
30,100228.16,4602.26,11026.47,22314.33,False,False,Employed,High,0.0,True,84000,90881.29,29049.77,31300.85,32984.04,17763.05,60749.03,"['invest_for_retirement', 'pay_off_debt']",0.5428571428571428
47,65374.65,798.12,15981.01,4819.64,False,False,Self-Employed,Low,0.0,True,203000,91550.48,10441.52,36253.55,12744.76,40303.88,22559.5,[],0.6285714285714286
55,52566.84,4927.78,6651.58,49283.44,True,False,Unemployed,Low,0.0,True,259000,8434.79,16006.78,17961.78,216.22,16430.69,11532.48,['invest_for_retirement'],0.5428571428571428
80,70900.13,688.96,17794.95,9254.53,True,False,Employed,High,29051.7,True,434000,388734.83,10755.43,18675.73,10596.1,33037.13,47795.78,"['invest_for_retirement', 'pay_off_debt']",0.5428571428571428
54,60190.79,3539.42,5751.83,9502.57,True,False,Retired,Medium,13217.45,False,252000,83891.27,20107.54,20071.21,10841.43,1905.42,74758.14,"['invest_for_retirement', 'buy_a_home']",0.7428571428571429
79,128874.04,3599.87,3810.32,20286.44,False,False,Retired,Medium,0.0,True,427000,166505.87,5544.25,30140.26,4172.79,36439.01,9600.17,"['invest_for_retirement', 'buy_a_home']",0.6571428571428571
24,48967.56,2363.22,17683.4,12425.05,True,True,Part-Time,Medium,69636.71,True,42000,47946.79,10156.3,23474.07,27564.75,31186.12,37867.08,"['pay_off_debt', 'invest_for_retirement']",0.11428571428571428
48,98635.58,885.32,1710.08,9440.38,True,False,Retired,High,83343.14,True,210000,84358.03,8959.26,21303.4,38921.18,44989.13,63657.08,['buy_a_home'],0.45714285714285713
31,104915.72,4238.19,8797.63,24865.04,False,True,Unemployed,Medium,0.0,True,91000,79974.54,6043.98,2713.94,37051.49,32903.13,74156.7,"['buy_a_home', 'invest_for_retirement', 'pay_off_debt']",0.8571428571428571
91,36026.06,4851.21,16114.57,367.19,True,False,Retired,Low,0.0,True,511000,200581.43,2329.09,31639.6,41272.18,8438.95,50571.74,"['invest_for_retirement', 'pay_off_debt', 'buy_a_home']",0.6171428571428571
75,79035.28,1431.98,11549.04,13689.33,True,False,Employed,Low,50399.87,True,399000,238613.47,19069.91,12551.43,39961.12,27914.28,9526.73,[],0.8
59,41400.93,1151.73,18528.28,18415.89,True,False,Retired,Low,0.0,True,287000,231921.98,33372.89,34860.13,4239.2,36405.5,83622.59,[],0.5714285714285714
25,76544.36,2315.62,940.29,12206.16,False,True,Part-Time,High,10144.8,True,49000,43320.23,17201.52,33884.41,28003.44,43241.75,12132.43,['pay_off_debt'],0.6285714285714286
40,124682.9,2593.87,12379.79,19049.5,True,False,Unemployed,Medium,0.0,True,154000,167337.83,22790.22,28250.54,17356.21,24076.38,76498.44,['buy_a_home'],0.45714285714285713
25,139941.6,2945.52,13164.63,39882.25,True,True,Part-Time,Medium,0.0,True,49000,3148.86,6240.58,34864.65,42656.97,45957.76,37382.22,[],0.5714285714285714
27,61329.05,3895.44,229.25,37470.06,True,False,Retired,Medium,28830.24,False,63000,19154.75,7410.93,34899.29,46997.11,26022.22,13640.67,"['invest_for_retirement', 'buy_a_home']",0.5714285714285714
28,103804.32,4135.05,15352.74,42493.16,False,False,Self-Employed,High,0.0,True,70000,16880.8,32779.05,32918.15,15879.51,39233.61,73555.45,"['pay_off_debt', 'buy_a_home', 'invest_for_retirement']",0.4857142857142857
22,98749.43,543.51,6147.8,26160.11,True,True,Part-Time,High,15118.3,True,28000,24254.4,25581.06,37613.26,47481.94,177.2,54740.27,[],0.6285714285714286
28,138706.07,737.38,7037.37,25286.16,False,True,Part-Time,Low,0.0,True,70000,27644.35,19447.8,22781.38,32616.37,235.75,95507.59,"['invest_for_retirement', 'pay_off_debt']",0.6
64,136009.42,4878.02,4313.18,31078.57,False,False,Employed,Medium,0.0,True,322000,91093.31,19051.98,36942.85,22095.25,13224.8,38226.61,['pay_off_debt'],0.8
57,114030.4,4143.41,19860.94,3660.18,True,False,Employed,High,0.0,True,273000,240854.59,26686.85,23671.37,17532.89,21123.62,79814.77,"['pay_off_debt', 'buy_a_home']",0.7714285714285715
31,126695.32,1472.91,11680.81,49942.35,True,False,Self-Employed,Low,0.0,True,91000,30412.84,17514.01,8761.33,19210.79,15535.82,25648.56,[],0.9142857142857143
60,113007.5,1218.25,18532.31,44956.96,True,False,Unemployed,Low,16718.88,True,294000,252100.83,26149.08,22093.33,47705.81,27538.52,66980.7,"['pay_off_debt', 'invest_for_retirement', 'buy_a_home']",0.8857142857142857
42,30191.17,4580.45,17958.4,15441.47,False,False,Self-Employed,Low,0.0,True,168000,105632.52,23833.45,1243.36,39051.91,43039.52,97111.08,[],0.6285714285714286
55,147947.39,3850.3,12124.69,28426.06,False,False,Employed,Low,8975.43,True,259000,61203.69,2098.88,10067.53,5537.61,5916.26,1116.07,"['invest_for_retirement', 'pay_off_debt']",0.6571428571428571
69,140024.84,3306.05,18803.75,46700.86,False,False,Unemployed,High,93312.17,True,357000,229351.3,6552.79,1580.65,42204.26,37704.75,11447.3,['pay_off_debt'],0.8
87,123461.73,1312.47,818.04,6264.68,True,False,Employed,High,59341.97,True,483000,17970.25,14198.36,4893.51,24067.13,4856.89,18238.03,"['buy_a_home', 'invest_for_retirement']",0.8457142857142858
36,38696.57,3300.2,237.71,29014.01,False,False,Retired,Low,0.0,True,126000,33518.35,5602.97,3601.58,42493.6,45510.82,76181.17,['pay_off_debt'],0.6285714285714286
33,119820.08,3288.88,13294.73,21613.13,True,False,Retired,Low,80872.78,True,105000,75657.46,18858.97,17694.21,42487.98,22857.33,69752.6,['pay_off_debt'],0.7714285714285715
18,38108.84,3476.14,743.6,690.83,False,True,Unemployed,High,0.0,True,0,0.0,10126.84,37494.95,7130.35,873.29,53063.38,[],0.4857142857142857
18,98183.69,3696.46,10114.56,33019.75,False,False,Employed,High,0.0,True,0,0.0,9875.66,19245.18,14579.16,33155.22,99570.56,"['invest_for_retirement', 'pay_off_debt', 'buy_a_home']",0.6285714285714286
54,64900.56,1181.4,18142.92,30470.73,False,False,Unemployed,Low,13631.95,True,252000,206767.4,21937.33,19401.94,15485.67,24730.95,8732.93,[],0.7714285714285715
51,144866.29,2639.66,5630.11,36879.67,False,False,Retired,Medium,40566.43,True,231000,217657.04,16176.38,32926.18,36015.3,40990.23,90061.5,['buy_a_home'],0.5428571428571428
42,124034.32,1087.51,8216.76,9076.37,False,False,Employed,Medium,90483.55,True,168000,97337.88,14694.99,2384.24,14096.29,48559.14,12276.01,"['invest_for_retirement', 'buy_a_home', 'pay_off_debt']",0.5714285714285714
84,52306.53,1455.96,3597.68,40785.92,False,False,Unemployed,Medium,0.0,True,462000,260535.46,19594.34,15191.19,43441.75,20074.68,60247.96,"['buy_a_home', 'invest_for_retirement', 'pay_off_debt']",0.8285714285714286
79,120364.16,550.15,8269.34,23466.29,False,False,Unemployed,Low,40708.28,True,427000,461813.02,10455.95,3506.85,42799.31,41449.64,35781.62,"['invest_for_retirement', 'buy_a_home']",0.6
33,91856.54,2553.94,10829.17,12111.07,False,False,Unemployed,High,0.0,True,105000,70745.01,36443.0,3377.31,22489.61,35953.56,4152.31,['buy_a_home'],0.7142857142857143
37,38196.44,2229.01,11165.87,38479.58,False,False,Employed,Medium,15164.99,True,133000,36255.68,37261.89,20257.72,8677.31,8387.63,66510.0,"['invest_for_retirement', 'buy_a_home', 'pay_off_debt']",0.5714285714285714
50,55732.03,4797.34,11546.51,41956.31,False,False,Retired,High,27127.98,False,224000,181478.08,8253.59,20649.96,41449.25,36171.18,66017.97,"['invest_for_retirement', 'pay_off_debt']",0.6
68,94434.41,733.53,2743.41,41296.2,True,False,Unemployed,High,0.0,True,350000,179634.14,30197.25,18250.22,38025.6,14856.13,8706.25,"['buy_a_home', 'invest_for_retirement']",0.8742857142857143
51,119181.39,4414.83,6858.35,16270.9,True,False,Unemployed,Medium,21605.02,True,231000,276669.27,3081.93,31641.4,34945.57,29217.68,79509.09,['pay_off_debt'],0.6
93,39872.32,4126.67,1589.08,43981.08,True,False,Employed,High,0.0,True,525000,512661.28,34508.14,35506.97,38969.81,14494.88,16854.59,"['buy_a_home', 'invest_for_retirement', 'pay_off_debt']",0.6457142857142857
36,39776.56,4127.32,4273.43,46879.45,False,False,Unemployed,Low,9414.07,True,126000,142886.38,24301.43,8632.73,49769.93,30604.54,69242.8,"['pay_off_debt', 'buy_a_home']",0.5142857142857142
63,59833.64,4665.56,767.58,28878.62,True,False,Unemployed,Medium,49240.58,True,315000,250701.67,17185.79,39205.93,35362.81,5918.24,43062.91,[],0.5142857142857142
70,109380.11,1275.99,9876.85,31838.1,True,False,Self-Employed,Low,60590.79,True,364000,216349.73,17252.9,39176.32,35246.49,42883.97,52067.24,"['buy_a_home', 'pay_off_debt']",0.5142857142857142
30,136321.75,2157.15,19633.07,1421.56,True,False,Retired,High,0.0,True,84000,7899.91,3551.45,5965.77,9912.17,17335.64,84762.7,[],0.6285714285714286
24,54501.53,3066.8,12937.21,43775.93,False,True,Unemployed,High,0.0,True,42000,39896.48,16585.38,21877.9,18270.27,26087.62,82179.56,"['pay_off_debt', 'buy_a_home']",0.37142857142857144
81,148008.15,4563.54,19263.86,4514.15,True,False,Self-Employed,High,0.0,True,441000,38889.48,21198.82,24929.09,44731.29,18486.77,34424.23,"['invest_for_retirement', 'pay_off_debt', 'buy_a_home']",0.7428571428571429
50,53791.16,4967.43,18341.74,26552.94,True,False,Retired,Medium,0.0,True,224000,243811.24,31969.8,35431.76,22034.23,30672.04,79939.62,[],0.37142857142857144
45,116069.39,3651.62,815.17,1924.67,False,False,Unemployed,Low,87628.62,True,189000,210259.11,3059.6,11831.7,20538.05,6439.62,49475.32,['pay_off_debt'],0.2857142857142857
50,32070.76,1537.02,18028.41,45446.92,False,False,Unemployed,Medium,18297.51,True,224000,81551.17,7327.69,15531.13,5147.1,21572.86,99642.84,"['pay_off_debt', 'buy_a_home']",0.4
39,87134.48,4792.13,15069.83,37825.35,False,False,Self-Employed,Low,0.0,True,147000,22815.66,13002.59,31992.57,7302.15,38897.7,71024.57,"['pay_off_debt', 'invest_for_retirement']",0.6
80,47725.09,2642.83,13371.1,27272.07,False,False,Unemployed,Low,0.0,False,434000,126522.61,33221.17,31328.29,48483.77,20476.54,51628.82,[],0.8
56,39165.56,4199.07,2524.56,14318.49,True,False,Self-Employed,High,0.0,True,266000,231845.11,13290.83,18765.36,7806.34,23939.09,52884.58,['invest_for_retirement'],0.5142857142857142
25,67667.33,3889.21,4273.23,15951.1,False,True,Part-Time,Low,0.0,True,49000,39815.29,9462.25,31761.89,15730.39,3050.82,93654.22,[],0.5714285714285714
68,115623.73,3043.05,8955.13,26044.6,True,False,Employed,Low,0.0,True,350000,348186.02,1005.01,491.49,27221.57,18985.36,80858.62,"['invest_for_retirement', 'pay_off_debt', 'buy_a_home']",0.9428571428571428
